datetime,wse,is_near_outlier_wse,is_far_outlier_wse
2023-07-31 10:07:23,4709.842,False,False
2023-09-09 16:48:12,4735.12,False,True
2023-09-11 03:41:29,4710.564,False,False
2023-09-30 13:33:15,4709.48,False,False
2023-10-21 10:18:19,4709.294,False,False
2023-10-22 21:07:41,4710.256,False,False
2023-11-11 07:03:25,4709.006,False,False
2023-11-12 17:52:46,4711.452,False,False
2023-12-02 03:48:30,4708.589,False,False
2023-12-03 14:37:52,4708.508,False,False
2023-12-03 14:37:52,4708.557,False,False
2024-01-14 08:08:02,4708.26,False,False
2024-01-14 08:08:02,4708.258,False,False
2024-02-02 18:03:46,4706.805,False,False
2024-02-04 04:53:08,4709.413,False,False
2024-02-23 14:48:51,4708.434,False,False
2024-02-25 01:38:13,4709.4,False,False
2024-03-15 11:33:53,4709.769,False,False
2024-04-05 08:18:53,4708.04,False,False
2024-04-06 19:08:49,4710.126,False,False
2024-04-26 05:03:59,4708.999,False,False
2024-04-27 15:53:55,4708.481,False,False
2024-05-17 01:49:08,4708.609,False,False
2024-05-18 12:38:30,4707.9,False,False
2024-06-08 09:23:35,4707.874,False,False
2024-06-27 19:19:17,4709.017,False,False
2024-06-29 06:08:39,4708.256,False,False
2024-07-20 02:53:44,4710.829,False,False
2024-08-08 12:49:26,4710.207,False,False
2024-08-09 23:38:48,4710.872,False,False
2024-08-29 09:34:26,4709.875,False,False
2024-08-30 20:24:23,4710.242,False,False
2024-09-19 06:19:37,4710.566,False,False
2024-10-10 03:04:43,4710.613,False,False
2024-10-30 23:49:47,4795.025,False,True
2024-11-20 20:34:52,4710.268,False,False
2024-11-22 07:24:14,4708.792,False,False
2024-12-11 17:19:56,4708.927,False,False
2024-12-13 04:09:18,4709.818,False,False
2025-01-03 00:54:23,4709.88,False,False
2025-01-22 10:50:06,4708.428,False,False
2025-01-23 21:39:28,4709.832,False,False
2025-02-12 07:35:09,4708.323,False,False
2025-03-05 04:20:14,4718.017,False,True
2025-03-06 15:09:35,4708.133,False,False
2025-03-26 01:05:19,4709.21,False,False
2025-03-27 11:54:40,4708.265,False,False
2025-04-17 08:39:46,4707.808,False,False
